Case_ID,PUBLISH DATE,PUBLISH TIME,AUTHOR,COMMENT,SOURCE,URL,SENTIMENT,COMMENT TYPE,AREAS AFFECTED,WEIBO TYPE
Weibo_P_76,04/09/2014,1400,怎么瞭晚秋 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！ 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！人走了 赔偿再多的钱又有啥用？？ 各位跟他同样每天忙忙碌碌 http://url.cn/KMMCiu ,Reader,http://t.qq.com/p/t/371055101300712,Neutral,G,Corporate News,Tencent
Weibo_P_77,04/09/2014,1400-1,忧郁者的那片天,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！ 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！人走了 赔偿再多的钱又有啥用？？ 各位跟他同样每天忙忙碌碌 http://t.cn/8sKP0Um ,Reader,http://weibo.com/5063909334/AET0skNgr,Neutral,G,Corporate News,Sina
Weibo_P_78,04/09/2014,1411,杨晋 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！[大哭][大哭][大哭] 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！买了保险又能怎么样呢？1000万的保险也保不住命啊！ ,Reader,http://t.qq.com/p/t/356742108599960,Neutral,G,Corporate News,Tencent
Weibo_P_79,04/09/2014,1423,刘雨晴 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！ 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！人走了 赔偿再多的钱又有啥用？？ 各位跟他同样每天忙忙碌碌，各种饭局应酬的转一个吧！自己提醒一下自己， ,Reader,http://t.qq.com/p/t/394404005415879,Neutral,G,Corporate News,Tencent
Weibo_P_80,04/09/2014,1424,蓉哥在努力 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！/大哭/大哭/大哭 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！ 一路走好！！ ,Reader,http://t.qq.com/p/t/397713069438913,Neutral,G,Corporate News,Tencent
Weibo_P_81,04/09/2014,1432,大宝贝 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！[em]e137[/em][em]e137[/em] 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏脂肪！预防大于治疗！健康很重要！！！[em]e185[/em][em]e185[/em] ,Reader,http://t.qq.com/p/t/401908108688756,Neutral,G,Corporate News,Tencent
Weibo_P_82,04/09/2014,1432-1,大宝贝 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！[em]e137[/em][em]e137[/em] 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏脂肪！预防大于治疗！健康很重要！！！[em]e185[/em][em]e185[/em] ,Reader,http://t.qq.com/p/t/353742109402670,Neutral,G,Corporate News,Tencent
Weibo_P_83,04/09/2014,1437,赵艳 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！/大哭/大哭/大哭 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！ 一路走好！！ ,Reader,http://t.qq.com/p/t/398213072306092,Neutral,G,Corporate News,Tencent
Weibo_P_84,04/09/2014,1440,懿 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！/大哭/大哭/大哭 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！丨 ,Reader,http://t.qq.com/p/t/377942024730196,Neutral,G,Corporate News,Tencent
Weibo_P_85,04/09/2014,1442,盐城公民 ,我在#盐城鹤鸣亭#参与了《盐城中宏保险公司老总死因又成南三院患者死亡之谜团【图】》的讨论：保险公司的人也不保险了。 http://url.cn/P6nHZb ,Reader,http://t.qq.com/p/t/369559027088496,Neutral,G,General Mentioned,Tencent
Weibo_P_86,04/09/2014,1444,马艳 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！ 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！人走了 赔偿再多的钱又有啥用？？ 各位跟他同样每天忙忙碌碌，各种饭局应酬的转一个吧！自己提醒一下自己， ,Reader,http://t.qq.com/p/t/384181111262236,Neutral,G,Corporate News,Tencent
Weibo_P_87,04/09/2014,1452,蓉哥在努力 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！[大哭][大哭][大哭] 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！ 一路走好！！ http://t.cn/8sKzwA7 ,Reader,http://weibo.com/1680760865/AETlwqbuG,Neutral,G,Corporate News,Sina
Weibo_P_88,04/09/2014,1453,石润桃 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！[em]e137[/em][em]e137[/em] 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏脂肪！预防大于治疗！健康很重要！！！[em]e185[/em][em]e185[/em] ,Reader,http://t.qq.com/p/t/377742023126075,Neutral,G,Corporate News,Tencent
Weibo_P_89,04/09/2014,1458,卢铁柱 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！ 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！人走了 赔偿再多的钱又有啥用？？ 各位跟他同样每天忙忙碌碌，各种饭局应酬的转一个吧！ ,Reader,http://t.qq.com/p/t/394062103385757,Neutral,G,Corporate News,Tencent
Weibo_P_90,04/09/2014,1502,乐乐CY ,【帮助他人，成就自己/太阳】 中宏保险·季度风云会，很荣幸能获得公司表彰。嘉许我的努力，更感谢信任与支持我的朋友们！有你有我，生活更美好！ ,Reader,http://t.qq.com/p/t/402308110864437,Neutral,G,Sponsored Events,Tencent
Weibo_P_91,04/09/2014,1503,淺氺盈萫 ,得到公司美女同事的同意转发她发到朋友圈的一条微信：中宏人寿盐城营销部的老总李勇，昨天中午因身体不舒服在南三院挂水，下午二点生命永远定格在了46岁！/大哭/大哭/大哭关爱生命关爱健康啊！年后的群英会还见到过他，没想到如此突然！健康很重要，保障更重要！昨天下午，我还去医院看望了一个刚做过 ,Reader,http://t.qq.com/p/t/317009043403971,Neutral,G,Corporate News,Tencent
Weibo_P_93,04/09/2014,1509,陈海卫 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！ 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！ 预防大于治疗！健康很重要！！人走了， 赔偿再多的钱又有啥用？？ 各位跟他同样每天忙忙碌碌，各种饭局应酬的转一个吧！自己提醒一下自己 ,Reader,http://t.qq.com/p/t/401109094254472,Neutral,G,Corporate News,Tencent
Weibo_P_94,04/09/2014,1511,饶兴 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！ 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！人走了 赔偿再多的钱又有啥用？？ 各位跟他同样每天忙忙碌碌，各种饭局应酬的转一个吧！ ,Reader,http://t.qq.com/p/t/334651106802206,Neutral,G,Corporate News,Tencent
Weibo_P_95,04/09/2014,1518,柒児 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！ 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！人走了 赔偿再多的钱又有啥用？？ 各位跟他同样每天忙忙碌碌，各种饭局应酬的转一个吧！自己提醒一下自己， ,Reader,http://t.qq.com/p/t/374948030365518,Neutral,G,Corporate News,Tencent
Weibo_P_96,04/09/2014,1535,余保成 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！/大哭/大哭/大哭 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！买了保险又能怎么样呢？1000万的保险也保不住命啊！ ,Reader,http://t.qq.com/p/t/372051126660138,Neutral,G,Corporate News,Tencent
Weibo_P_97,04/09/2014,1547,任飞 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！/大哭/大哭/大哭 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！ 一路走好！！,Reader,http://t.qq.com/p/t/376344116031071,Neutral,G,Corporate News,Tencent
Weibo_P_98,04/09/2014,1549,daisy ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！关爱生命关爱健康啊！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！人走了 赔偿再多的钱又有啥用？？各位跟他同样每天忙忙碌碌，自己提醒一下自己，别到时候，悔之晚矣！/茶叶蛋,Reader,http://t.qq.com/p/t/369459032103439,Neutral,G,Corporate News,Tencent
Weibo_P_99,04/09/2014,1550,王继熊 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！/大哭/大哭/大哭 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！ 一路走好！！,Reader,http://t.qq.com/p/t/369360032610231,Neutral,G,Corporate News,Tencent
Weibo_P_100,04/09/2014,1555,一一 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！/大哭/大哭/大哭 关爱生命关爱健康啊！预防胜于治疗！健康高于一切！！买了保险又能怎么样呢？1000万的保险也保不住命啊！ ,Reader,http://t.qq.com/p/t/376544112641913,Neutral,G,Corporate News,Tencent
Weibo_P_101,04/09/2014,1605,lvyong ,我在#盐城鹤鸣亭#参与了《盐城中宏保险公司老总死因又成南三院患者死亡之谜团【图】》的讨论：怎么这个南三院经常出事啊！？ http://url.cn/QELMcS,Reader,http://t.qq.com/p/t/377642028612264,Neutral,G,Corporate News,Tencent
Weibo_P_102,04/09/2014,1626,五妹 ,太可惜了~如果我认识他一定和他讲排毒班！盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！ 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！人走了 赔偿再多的钱又有啥用？？ 各位跟他同样每天忙忙碌碌，各种,Reader,http://t.qq.com/p/t/374249017888020,Neutral,G,Corporate News,Tencent
Weibo_P_103,04/09/2014,1629,五妹 ,太可惜了~如果我认识他一定和他讲排毒班！盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！ 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！人走了 赔偿再多的钱又有啥用？？ 各位跟他同样每天忙忙碌碌，各种,Reader,http://t.qq.com/p/t/374249017888020,Neutral,G,Corporate News,Tencent
Weibo_P_104,04/09/2014,1641,小美,盐城市中宏人寿老总李勇，���天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！/大哭/大哭/大哭 关爱生命关爱健康啊！预防胜于治疗！健康高于一切！！买了保险又能怎么样呢？1000万的保险也保不住命啊！,Reader,http://t.qq.com/p/t/343649046422031,Neutral,G,Corporate News,Tencent
Weibo_P_105,04/09/2014,1641-1,倘若有天 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！/大哭/大哭/大哭 关爱生命关爱健康啊！预防胜于治疗！健康高于一切！！买了保险又能怎么样呢？1000万的保险也保不住命啊！,Reader,http://t.qq.com/p/t/403506103093265,Neutral,G,Corporate News,Tencent
Weibo_P_106,04/09/2014,1642,体重管理顾问莫妮卡 ,【保险很重要，可是保健更重要，我宁可交一辈子保险，一分也不要保险公司赔我】盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！ 关爱生命关爱健康啊！！！又是一个超重者，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！,Reader,http://t.qq.com/p/t/375245128656739,Neutral,G,Ads/Marketing,Tencent
Weibo_P_107,04/09/2014,1643,心有不甘 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！/大哭/大哭/大哭 关爱生命关爱健康啊！预防胜于治疗！健康高于一切！！买了保险又能怎么样呢？1000万的保险也保不住命啊！,Reader,http://t.qq.com/p/t/353242123225642,Neutral,G,Corporate News,Tencent
Weibo_P_108,04/09/2014,1648,唐天罡 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！/大哭/大哭/大哭 关爱生命关爱健康啊！预防胜于治疗！健康高于一切！！买了保险又能怎么样呢？1000万的保险也保不住命啊！,Reader,http://t.qq.com/p/t/342649046826496,Neutral,G,Corporate News,Tencent
Weibo_P_109,04/09/2014,1653,缘 ,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！/大哭/大哭/大哭 关爱生命关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！买了保险又能怎么样呢？1000万的保险也保不住命啊！ ,Reader,http://t.qq.com/p/t/379539077680032,Neutral,G,Corporate News,Tencent
Weibo_P_110,04/09/2014,1708,明儿 ,【我的小莫老师分享】☞【保险很重要，可是保健更重要，我宁可交一辈子保险，一分也不要保险公司赔我】盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！/大哭/大哭/大哭 关爱生命关爱健康啊！！！又是一个超重者，脂肪的危害！尤其是内脏的脂肪！预防大 ,Reader,http://t.qq.com/p/t/374548044906796,Neutral,G,Corporate News,Tencent
Weibo_P_111,04/09/2014,1709,lanrufang  ,保险很重要，可是保健更重要，我宁可交一辈子保险，一分也不要保险公司赔我】盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁！/大哭/大哭/大哭 关爱生命关爱健康啊！！！又是一个超重者，脂肪的危害！尤其是内脏的脂肪！预防大于治疗！健康很重要！！ ,Reader,http://t.qq.com/p/t/376444116087203,Neutral,G,Ads/Marketing,Tencent
